id,duration,credit_amount,installment_commitment,residence_since,age,existing_credits,num_dependents,checking_status,employment,savings_status,sex,other_parties,own_telephone,foreign_worker,class,credit_history_all paid,credit_history_critical/other existing credit,credit_history_delayed previously,credit_history_existing paid,credit_history_no credits/all paid,purpose_business,purpose_domestic appliance,purpose_education,purpose_furniture/equipment,purpose_new car,purpose_other,purpose_radio/tv,purpose_repairs,purpose_retraining,purpose_used car,status_matrimonial_div/dep/mar,status_matrimonial_div/sep,status_matrimonial_mar/wid,status_matrimonial_single,property_magnitude_car,property_magnitude_life insurance,property_magnitude_no known property,property_magnitude_real estate,other_payment_plans_bank,other_payment_plans_none,other_payment_plans_stores,housing_for free,housing_own,housing_rent,job_high qualif/self emp/mgmt,job_skilled,job_unemp/unskilled non res,job_unskilled resident
540,1.9882491020209352,1.2304401905981257,0.9034522185179075,-1.6453989361514294,-1.0487763765689708,-0.6989175161258463,-0.43240987172119044,3,2,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
532,-0.40177966718239677,-0.06942926746743291,0.9034522185179075,-0.727126845410718,0.07239366732740961,2.8505850121989877,-0.43240987172119044,2,3,0,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
695,-0.7432123484971584,-0.9064285435102879,0.9034522185179075,1.1094173360707047,0.6839409639981626,-0.6989175161258463,2.3126206532231537,0,4,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1
927,0.6225183767618884,-0.6302062836713567,0.9034522185179075,-1.6453989361514294,-0.8449272776787198,1.0758337480365707,-0.43240987172119044,1,3,2,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
339,-0.7432123484971584,-0.6343725319343873,-0.8685602707682505,0.19114524532999336,0.17431821677253512,-0.6989175161258463,-0.43240987172119044,1,3,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
52,-0.8570232422687457,-0.5489644425422592,0.9034522185179075,-1.6453989361514294,-1.4564745743494727,-0.6989175161258463,-0.43240987172119044,2,1,4,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
508,-0.7432123484971584,-0.6189574133611739,0.9034522185179075,0.19114524532999336,2.008960106784794,-0.6989175161258463,-0.43240987172119044,1,4,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
517,0.6225183767618884,3.7676853827837835,-0.8685602707682505,0.19114524532999336,0.4800918651079116,1.0758337480365707,2.3126206532231537,2,2,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0
921,0.6225183767618884,1.212108698240791,0.9034522185179075,-0.727126845410718,-0.7430027282335944,1.0758337480365707,-0.43240987172119044,0,2,4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
782,-0.40177966718239677,-0.6643695194282079,0.9034522185179075,1.1094173360707047,1.0916391617786645,-0.6989175161258463,2.3126206532231537,0,4,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
265,-0.40177966718239677,-0.23649582281496145,-0.8685602707682505,0.19114524532999336,-0.9468518271238453,-0.6989175161258463,-0.43240987172119044,3,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
818,1.3053837393914118,0.050975307334152495,0.9034522185179075,1.1094173360707047,1.2954882606689155,-0.6989175161258463,-0.43240987172119044,3,4,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
711,-1.0846450298119201,-0.933509157219987,0.9034522185179075,0.19114524532999336,-0.6410781787884688,-0.6989175161258463,-0.43240987172119044,1,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
683,-0.7432123484971584,-0.8068552100238556,-0.8685602707682505,0.19114524532999336,1.2954882606689155,1.0758337480365707,2.3126206532231537,2,3,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
833,-1.4260777111266818,0.7588208872230577,-1.7545665154113295,0.19114524532999336,0.9897146123335391,1.0758337480365707,2.3126206532231537,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
519,-0.7432123484971584,1.3262639006478305,-0.8685602707682505,-0.727126845410718,-0.23337998100796686,-0.6989175161258463,-0.43240987172119044,2,3,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
448,-1.4260777111266818,-0.4810545958548598,-0.8685602707682505,-0.727126845410718,-0.43722907989821785,1.0758337480365707,-0.43240987172119044,0,4,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
19,1.9882491020209352,-0.20858195945265617,0.9034522185179075,1.1094173360707047,-0.9468518271238453,-0.6989175161258463,-0.43240987172119044,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
716,-0.40177966718239677,-0.5902103003462625,0.9034522185179075,1.1094173360707047,0.9897146123335391,1.0758337480365707,2.3126206532231537,1,4,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
484,0.9639510580766502,1.2791852952755842,-1.7545665154113295,-0.727126845410718,-0.43722907989821785,1.0758337480365707,-0.43240987172119044,2,4,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0
569,1.3053837393914118,3.219823736195255,0.017445973874828477,1.1094173360707047,0.3781673156627861,2.8505850121989877,2.3126206532231537,1,4,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
434,-0.06034698586763503,-0.64562140224457,0.9034522185179075,0.19114524532999336,-0.8449272776787198,-0.6989175161258463,-0.43240987172119044,1,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
368,1.3053837393914118,0.3905245407711494,-0.8685602707682505,-1.6453989361514294,-1.2526254754592219,-0.6989175161258463,-0.43240987172119044,2,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
84,0.6225183767618884,1.4683329664171751,-0.8685602707682505,1.1094173360707047,0.9897146123335391,1.0758337480365707,2.3126206532231537,1,4,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
62,1.9882491020209352,0.39177441525005857,-0.8685602707682505,1.1094173360707047,1.0916391617786645,-0.6989175161258463,-0.43240987172119044,0,4,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
639,-1.4260777111266818,-0.7610264791305186,0.9034522185179075,1.1094173360707047,-0.6410781787884688,-0.6989175161258463,2.3126206532231537,2,4,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
273,-0.06034698586763503,-0.2106650835841715,0.9034522185179075,-1.6453989361514294,-0.7430027282335944,-0.6989175161258463,-0.43240987172119044,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
286,0.6225183767618884,0.767153383749119,-0.8685602707682505,1.1094173360707047,-0.9468518271238453,-0.6989175161258463,-0.43240987172119044,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
361,1.3053837393914118,0.9746325472480447,0.9034522185179075,-0.727126845410718,-0.6410781787884688,1.0758337480365707,-0.43240987172119044,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
355,-0.8570232422687457,-0.31357141568102825,-1.7545665154113295,-0.727126845410718,-0.6410781787884688,-0.6989175161258463,-0.43240987172119044,0,4,4,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
457,1.9882491020209352,2.566556008552051,-0.8685602707682505,1.1094173360707047,0.07239366732740961,-0.6989175161258463,2.3126206532231537,0,2,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
279,-0.7432123484971584,-0.874765056711255,0.9034522185179075,1.1094173360707047,1.9070355573396685,-0.6989175161258463,-0.43240987172119044,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
13,-0.7432123484971584,-0.34231852869593965,0.9034522185179075,-0.727126845410718,-0.6410781787884688,-0.6989175161258463,-0.43240987172119044,0,2,2,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
183,-0.7432123484971584,-1.0455812354955112,0.9034522185179075,0.19114524532999336,2.416658304565296,4.625336276361405,-0.43240987172119044,1,3,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
369,0.6225183767618884,-0.5939599237829901,0.9034522185179075,1.1094173360707047,0.6839409639981626,-0.6989175161258463,-0.43240987172119044,0,4,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
882,0.39489658921871396,-0.09151038326149528,0.017445973874828477,1.1094173360707047,0.5820164145530371,-0.6989175161258463,-0.43240987172119044,0,4,3,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
616,-0.7432123484971584,-0.5502143170211684,0.9034522185179075,-0.727126845410718,1.601261909004292,-0.6989175161258463,-0.43240987172119044,0,2,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
224,-1.4260777111266818,-1.0255832438329642,0.9034522185179075,-0.727126845410718,-1.0487763765689708,-0.6989175161258463,2.3126206532231537,2,1,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
573,-1.0846450298119201,0.07472292243342712,-1.7545665154113295,-0.727126845410718,-0.13145543156284137,1.0758337480365707,2.3126206532231537,0,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
971,0.6225183767618884,0.18929474966676965,0.9034522185179075,1.1094173360707047,-0.43722907989821785,-0.6989175161258463,2.3126206532231537,1,1,3,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
654,-0.06034698586763503,-0.6897836338326947,0.9034522185179075,1.1094173360707047,2.7224319529006724,-0.6989175161258463,-0.43240987172119044,2,2,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
546,-0.40177966718239677,-0.6802012628277243,0.9034522185179075,0.19114524532999336,0.17431821677253512,1.0758337480365707,-0.43240987172119044,0,3,3,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
634,0.6225183767618884,0.00639645091972468,-0.8685602707682505,-1.6453989361514294,-0.029530882117715884,-0.6989175161258463,-0.43240987172119044,1,3,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
177,-0.40177966718239677,-0.04443177788924909,-0.8685602707682505,0.19114524532999336,-1.0487763765689708,1.0758337480365707,-0.43240987172119044,0,3,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
666,-0.7432123484971584,-0.6518707746391159,0.9034522185179075,-1.6453989361514294,-0.8449272776787198,-0.6989175161258463,-0.43240987172119044,3,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
674,-0.515590560953984,-0.8718486829271336,0.9034522185179075,-0.727126845410718,-0.7430027282335944,1.0758337480365707,-0.43240987172119044,0,2,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
586,0.6225183767618884,0.1059697844061569,0.9034522185179075,-1.6453989361514294,-1.2526254754592219,-0.6989175161258463,-0.43240987172119044,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
874,0.6225183767618884,-0.27982480475048005,0.9034522185179075,1.1094173360707047,1.805111007894543,1.0758337480365707,-0.43240987172119044,0,4,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
394,-0.06034698586763503,-0.44772460975061473,-0.8685602707682505,-0.727126845410718,-0.43722907989821785,-0.6989175161258463,-0.43240987172119044,0,2,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
164,-0.06034698586763503,0.06430730177585053,-1.7545665154113295,-1.6453989361514294,1.0916391617786645,-0.6989175161258463,-0.43240987172119044,3,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
249,0.6225183767618884,-0.6347891567606904,0.9034522185179075,1.1094173360707047,-0.9468518271238453,-0.6989175161258463,-0.43240987172119044,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
635,-0.06034698586763503,-0.09817638048234431,0.9034522185179075,-0.727126845410718,-0.6410781787884688,-0.6989175161258463,-0.43240987172119044,1,2,4,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
886,0.6225183767618884,1.4241707348290504,0.017445973874828477,1.1094173360707047,0.6839409639981626,-0.6989175161258463,2.3126206532231537,0,4,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0
670,1.9882491020209352,0.14763226703646326,-0.8685602707682505,1.1094173360707047,0.4800918651079116,-0.6989175161258463,2.3126206532231537,1,3,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
376,-0.7432123484971584,-0.9251766606939257,0.9034522185179075,-1.6453989361514294,-1.4564745743494727,-0.6989175161258463,-0.43240987172119044,1,3,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
413,-0.7432123484971584,-0.566879310073291,-1.7545665154113295,-1.6453989361514294,-1.1507009260140963,-0.6989175161258463,-0.43240987172119044,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
75,-0.8570232422687457,-0.7251967440684551,0.9034522185179075,1.1094173360707047,2.3147337551201703,2.8505850121989877,-0.43240987172119044,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
114,-1.4260777111266818,-1.0551636065004817,0.9034522185179075,1.1094173360707047,1.805111007894543,1.0758337480365707,-0.43240987172119044,0,2,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
599,0.6225183767618884,-0.403979002988793,-0.8685602707682505,-0.727126845410718,-0.8449272776787198,-0.6989175161258463,-0.43240987172119044,3,2,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
962,-1.0846450298119201,-0.6960330062272407,0.017445973874828477,-1.6453989361514294,-0.43722907989821785,1.0758337480365707,-0.43240987172119044,0,2,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
391,-0.7432123484971584,-0.8826809284110132,0.9034522185179075,-0.727126845410718,-0.6410781787884688,-0.6989175161258463,-0.43240987172119044,0,2,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
105,-1.0846450298119201,-0.6910335083116039,-1.7545665154113295,1.1094173360707047,-1.1507009260140963,-0.6989175161258463,-0.43240987172119044,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
115,-0.06034698586763503,4.200141952486364,0.017445973874828477,1.1094173360707047,0.3781673156627861,-0.6989175161258463,-0.43240987172119044,2,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
418,-0.06034698586763503,-0.4227271201724309,0.9034522185179075,-1.6453989361514294,-0.23337998100796686,1.0758337480365707,-0.43240987172119044,1,3,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
526,-0.7432123484971584,-0.4310596166984922,0.9034522185179075,-0.727126845410718,-0.029530882117715884,1.0758337480365707,-0.43240987172119044,2,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0
458,0.6225183767618884,-0.024850411053005096,0.017445973874828477,1.1094173360707047,1.9070355573396685,-0.6989175161258463,-0.43240987172119044,0,4,3,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
410,-0.7432123484971584,-0.9622562702348983,0.9034522185179075,1.1094173360707047,-1.4564745743494727,1.0758337480365707,-0.43240987172119044,2,2,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
93,-0.40177966718239677,0.31178244859987037,-1.7545665154113295,1.1094173360707047,-0.7430027282335944,1.0758337480365707,-0.43240987172119044,1,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
931,-1.0846450298119201,-0.6135412906192341,0.017445973874828477,-0.727126845410718,-0.7430027282335944,-0.6989175161258463,-0.43240987172119044,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
90,-1.1984559235835075,-0.6906168834853008,0.017445973874828477,1.1094173360707047,-1.0487763765689708,-0.6989175161258463,-0.43240987172119044,2,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
337,1.9882491020209352,-0.24691144347253804,0.9034522185179075,1.1094173360707047,-0.3353045304530924,-0.6989175161258463,-0.43240987172119044,1,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
922,0.9639510580766502,0.6796621702254756,0.9034522185179075,-0.727126845410718,-0.23337998100796686,1.0758337480365707,2.3126206532231537,0,1,4,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
934,1.3053837393914118,-0.29732304745520877,0.9034522185179075,1.1094173360707047,0.17431821677253512,1.0758337480365707,-0.43240987172119044,2,4,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
606,-0.970834136040333,-0.6931166324431193,0.017445973874828477,1.1094173360707047,-0.23337998100796686,1.0758337480365707,2.3126206532231537,0,4,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
594,-1.4260777111266818,-0.541465195668804,0.017445973874828477,-0.727126845410718,1.7031864584494174,-0.6989175161258463,2.3126206532231537,0,3,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
95,0.6225183767618884,-0.5706289335100185,0.9034522185179075,0.19114524532999336,-0.029530882117715884,-0.6989175161258463,2.3126206532231537,0,3,4,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
12,-1.4260777111266818,-0.6427050284604485,-1.7545665154113295,-0.727126845410718,-1.1507009260140963,-0.6989175161258463,-0.43240987172119044,1,0,3,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
397,-0.06034698586763503,-0.41981074638830945,0.9034522185179075,1.1094173360707047,-0.6410781787884688,1.0758337480365707,-0.43240987172119044,2,2,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
534,-0.06034698586763503,-0.18025147126404786,-0.8685602707682505,-0.727126845410718,-1.2526254754592219,-0.6989175161258463,-0.43240987172119044,1,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
44,1.9882491020209352,0.7917342485009997,0.9034522185179075,-1.6453989361514294,-0.43722907989821785,-0.6989175161258463,-0.43240987172119044,2,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
43,-0.7432123484971584,-0.42231049534612786,-0.8685602707682505,-0.727126845410718,0.9897146123335391,-0.6989175161258463,-0.43240987172119044,3,2,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
330,-1.4260777111266818,0.20387661858737688,-1.7545665154113295,1.1094173360707047,0.9897146123335391,-0.6989175161258463,-0.43240987172119044,1,2,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
877,1.9882491020209352,1.173362589394606,0.9034522185179075,-0.727126845410718,0.3781673156627861,1.0758337480365707,-0.43240987172119044,0,4,4,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0
598,-1.4260777111266818,-0.704365502753302,0.9034522185179075,-1.6453989361514294,0.07239366732740961,-0.6989175161258463,-0.43240987172119044,0,2,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
757,-0.7432123484971584,-0.37481526514757857,0.9034522185179075,-1.6453989361514294,-0.7430027282335944,-0.6989175161258463,-0.43240987172119044,2,1,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
101,0.6225183767618884,1.186694583836304,-0.8685602707682505,1.1094173360707047,-1.0487763765689708,1.0758337480365707,-0.43240987172119044,2,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
427,0.6225183767618884,-0.17983484643774478,0.9034522185179075,0.19114524532999336,-0.7430027282335944,1.0758337480365707,-0.43240987172119044,0,3,2,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
179,0.6225183767618884,-0.4031457533361869,0.017445973874828477,-0.727126845410718,-0.13145543156284137,1.0758337480365707,-0.43240987172119044,0,2,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
445,-1.4260777111266818,-0.3464847769589703,0.9034522185179075,0.19114524532999336,-0.43722907989821785,-0.6989175161258463,-0.43240987172119044,2,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
417,0.6225183767618884,-0.43480924013521977,0.9034522185179075,-0.727126845410718,-0.13145543156284137,1.0758337480365707,-0.43240987172119044,0,3,1,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
